W,W,W,W,W,W,W,W,W,W,W,W,W,,,,,,,W,,VV,,W,W,,,,,,,W,W,,,,,,,,,,,,,,,VV,,W,,,,,,,,,,,,,,,W,,,,,,,,,,,,,,,,W,,W,W,W,W,W,W,W
W,W,W,W,W,W,W,W,W,W,W,W,W,,,,,,,W,,,,W,V,,,,,,,,W,,,,,,,,,,,,,,,,,W,,,,,,,,,,,,,,,W,,,,,,,,,,,,V,,,,W,,,,W,W,W,W,W
W,W,W,W,W,W,W,W,W,W,W,W,W,,,,,,,W,,,,W,,,,,,,,,W,,,,,,,,,,,,,,,,,W,,,,,,,,,,,,,,,W,,,,,,,,,,,,,,,,W,,,,,,W,W,W
W,W,W,W,W,W,W,W,W,W,W,W,W,,,,,,,W,,,,W,,,,,,,,,W,,,W,,,,,,,,,,,,,,W,,,W,,,,,,,,,,,,W,,,,W,,,,,,,,,,V,,W,,,V,,,W,W,W
W,W,W,W,W,W,W,W,W,W,W,W,W,,,,,,,W,,,,W,,,,,,,,,W,,,W,W,,,,,,,,,,,,,W,,,W,W,,,,,,,,,,,W,,,,W,,,,,,,,,,,,W,,,,,,,W,W
W,W,W,W,W,W,W,W,W,W,W,W,W,,,,,,,W,,,,W,,,,,,,,,W,,,W,W,,,,,,,VV,,,,,,W,,,W,W,,,,,,,,,,,W,,,,W,W,,,V,,,,,,,,W,,,,,,,W,W
W,W,W,W,W,W,W,W,W,W,W,W,W,W,,W,,W,,W,,,,W,,,,,,,,VV,W,,,W,W,W,,,,,,,,,,,,W,,,W,W,W,,,,,,,,,,W,,,,W,W,W,,,,,,,,,,W,,,,,,,,W
W,W,W,W,W,W,W,W,W,W,W,W,W,,,,,,,W,W,D,W,W,W,W,,,,,W,W,W,D,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,D,W,W,W,W,W,W,W,W,W,W,W,W,W,W,D,D,W,W,W,W,W,,,,,,,,,D,,,,,,,,W
W,W,W,W,W,W,W,W,W,W,W,W,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,,,,,,,,,W,,,,,,,,W
W,W,W,W,W,W,W,W,W,W,W,W,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,,,,,,,,,W,,,,,,,W,W
W,W,W,W,W,W,W,W,W,W,W,W,W,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,,,,,,,,,W,,,,,,,W,W
W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,,,,,,,,,W,,,,,,W,W,W
W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,D,W,W,W,W,W,W,W,W,W,,,,,W,W,D,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,,,,,W,W,W,W,W,W,W,W,W,W,,,,,W,,,,,VV,,,,W,,,,,,W,W,W
W,W,W,W,W,W,W,W,W,W,W,W,W,,,,,,,,,,,,,,,,,,W,,,,,W,W,,,,,W,W,W,,,,,,,W,W,W,,,,,W,W,W,,,,,,,W,,,,,W,,,W,W,W,,,,W,,,,W,W,W,W,W
W,W,W,W,W,W,W,W,W,W,W,W,W,,,,,,,,,,,,,,,,,,W,,,,,W,W,,,,,,W,W,,,,,,,,W,W,,,,,W,W,,,,,,,,D,,,,,W,,,W,W,W,W,W,W,W,,W,W,W,W,W,W,W
W,W,W,W,W,W,W,W,W,W,W,W,W,,,W,W,W,W,W,,,,W,W,W,W,W,,,W,,,,,W,W,W,,W,,W,W,W,,,,,,,,,W,,,,,W,,,,,,,,,D,,,,,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W
W,W,W,W,W,W,W,W,W,W,W,W,W,,,,,W,,,,,,,,W,,VV,,,W,,,,,W,W,W,W,W,W,W,W,W,,V,,,,,V,,W,,,,,W,,,,,,,,,W,,,,,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W
W,W,W,W,W,W,W,W,W,W,W,W,W,,,,,W,,,,,,,,W,,,,,W,,,,,D,,,,,,,W,W,,,,,,,,,W,,,,,W,,,,,,,,,W,,,,,W,W,,,,,,,,W,W,W,W,W,W,W,W,W
W,W,W,W,W,W,W,W,W,W,W,W,W,,,,,W,,,,,,,,W,,,,,W,,,,,W,W,W,W,W,,,W,W,,,,,,,,,W,,,,,W,,,,,,,,,W,,,,,W,W,,,,,,,,W,W,W,W,W,W,W,W,W
W,W,W,W,W,W,W,W,W,W,W,W,W,,,W,W,W,W,W,,,,W,W,W,W,W,,,W,,,,,W,V,,,D,,,W,W,,,,,,,,,W,,,,,W,,V,,,,,V,,W,,,,,W,W,,,,,,,,W,W,W,W,W,W,W,W,W
W,W,W,W,W,W,W,W,W,W,W,W,W,,,,,W,,,,,,,,W,,,,,W,,,,,W,W,,,W,,,W,W,,,,,,,,,W,,,,,W,,,,,,,,,W,,,,,W,W,,,,,,,,W,W,W,W,W,W,W,W,W
W,W,W,W,W,W,W,W,W,W,W,W,W,,,,,W,,,,,,,,W,,,,,W,,,,,W,W,W,W,W,W,,W,W,,,,,,,,,D,,,,,W,,,,,,,,,W,,,,,W,W,W,,,,,,,W,W,W,W,W,W,W,W,W
W,W,W,W,W,W,W,W,W,W,W,W,W,,,,,W,,,,,,,,W,,,,,W,,,,,W,W,W,W,W,,,W,W,,,,,,,,,D,,,,,W,,,,,,,,,W,,,,,W,W,W,W,W,W,,,,W,W,W,W,W,W,W,W,W
W,W,W,W,W,W,W,W,W,W,W,W,W,,,W,W,W,W,W,,,,W,W,W,W,W,,,W,,,,,W,V,,,D,,,W,W,W,W,W,W,W,W,W,W,W,,,,,W,,,,,,,,,W,,,,,W,,,,,,,,,W,W,W,W,W,W,W,W,W
W,W,W,W,W,W,W,W,W,W,W,W,W,,,VV,,W,,,,,,,,W,,,,,W,,,,,W,W,,,W,,,W,W,,,,,,,,,D,,,,,W,,,,,,,,,W,,,,,D,,,,,,,,,W,W,W,W,W,W,W,W,W
W,W,W,W,W,W,W,W,W,W,W,W,W,,,,,W,,,,,,,,W,,,,,W,,,,,W,W,W,W,W,W,W,W,W,,,,,,,,,D,,,,,W,,V,,,,,V,,W,,,,,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W
W,W,W,W,W,W,W,W,W,W,W,W,W,,,,,W,,,,,,,,W,,,,,W,,,,,D,,,,,,,W,W,,,,,,,,,W,,,,,W,,,,,,,,,W,,,,,W,,,,,,,,,W,W,W,W,W,W,W,W,W
W,W,W,W,W,W,W,W,W,W,W,W,W,,,W,W,W,W,W,,,,W,W,W,W,W,,,W,,,,,W,W,W,W,W,,,W,W,,,,,,,,,W,,,,,W,,,,,,,,,W,,,,,W,,,,,,,,,W,W,W,W,W,W,W,W,W
W,W,W,W,W,W,W,W,W,W,W,W,W,,,,,W,,,,,,,,W,,,,,W,,,,,W,,,,D,,,W,W,,,,,,,,,W,,,,,W,,,,,,,,,W,,,,,W,,,,,,,,,W,W,W,W,W,W,W,W,W
W,W,W,W,W,W,W,W,W,W,W,W,W,,,,,W,,,,,,,,W,,,,,W,,,,,W,W,,,W,,,W,W,,,,,,,,,W,,,,,W,,,,,,,,,W,,,,,W,,,W,,,,,,W,W,W,W,W,W,W,W,W
W,W,W,W,W,W,W,W,W,W,W,W,W,,,,,W,,,,,,,,W,,V,,,W,,,,,W,W,W,W,W,W,,W,W,,,,,,,,,W,,,,,W,,,,,,,,,W,,,,,W,,,W,,,,,,W,W,W,W,W,W,W,W,W
W,W,W,W,W,W,W,W,W,W,W,W,W,,,W,W,W,W,W,,,,W,W,W,W,W,,,W,,,,,W,W,W,W,W,,,W,W,,,,,,,,,W,,,,,D,,,,,,,,,W,,,,,W,,,W,,,,,,W,W,W,W,W,W,W,W,W
W,W,W,W,W,W,W,W,W,W,W,W,W,,,,,,,,,,,,,,,,,,W,,,,,W,VV,,,D,,,W,W,,,,,,,,W,W,,,,,D,,,,,,,,W,W,,,,,W,,,W,W,,,,,W,W,W,W,W,W,W,W,W
W,W,W,W,W,W,W,W,W,W,W,W,W,,,,,,,,,,,,,,,,,,W,,,,,W,W,,,W,,,W,W,,,,,,,W,W,W,,,,,W,,,,,,,W,W,W,,,,,W,,,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W
W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,D,W,W,W,W,W,W,W,W,W,,,,,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,,,,,W,W,W,W,W,W,W,W,W,W,,,,,W,D,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W,W
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,W,W,W,W,W,W,W,W
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,W,W,W,W,W,W,W,W
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,W,W,W,W,W,W,W,W
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,W,W,W,W,W,W,W,W
